Year,NLF_COUNTY_CD,CRASH_TYPE_CD,Incident_Type,Incident_Count
2020,Madison,Parked Vehicle,NO_INJURY_REPORTED_NBR,37
2020,Madison,Pedalcycles,NO_INJURY_REPORTED_NBR,5
2020,Madison,Pedestrian,NO_INJURY_REPORTED_NBR,7
2020,Madison,Right Turn,NO_INJURY_REPORTED_NBR,61
2020,Madison,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,12
2020,Madison,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,335
2020,Madison,Train,NO_INJURY_REPORTED_NBR,0
2020,Madison,Unknown,NO_INJURY_REPORTED_NBR,11
2020,Madison,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Madison,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Madison,Motorized,NO_INJURY_REPORTED_NBR,1560
2020,Madison,Non-motorized,NO_INJURY_REPORTED_NBR,12
2020,Marion,Rear End,NO_INJURY_REPORTED_NBR,611
2020,Marion,Angle,NO_INJURY_REPORTED_NBR,518
2020,Marion,Animal,NO_INJURY_REPORTED_NBR,293
2020,Marion,Backing,NO_INJURY_REPORTED_NBR,140
2020,Marion,Fixed Object,NO_INJURY_REPORTED_NBR,234
2020,Marion,Head On,NO_INJURY_REPORTED_NBR,40
2020,Marion,Left Turn,NO_INJURY_REPORTED_NBR,175
2020,Marion,Other Non-Collision,NO_INJURY_REPORTED_NBR,31
2020,Marion,Other Object,NO_INJURY_REPORTED_NBR,7
2020,Marion,Overturning,NO_INJURY_REPORTED_NBR,5
2020,Marion,Parked Vehicle,NO_INJURY_REPORTED_NBR,55
2020,Marion,Pedalcycles,NO_INJURY_REPORTED_NBR,6
2020,Marion,Pedestrian,NO_INJURY_REPORTED_NBR,14
2020,Marion,Right Turn,NO_INJURY_REPORTED_NBR,53
2020,Marion,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2020,Marion,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,318
2020,Marion,Train,NO_INJURY_REPORTED_NBR,4
2020,Marion,Unknown,NO_INJURY_REPORTED_NBR,12
2020,Marion,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Marion,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Marion,Motorized,NO_INJURY_REPORTED_NBR,2496
2020,Marion,Non-motorized,NO_INJURY_REPORTED_NBR,20
2020,Morrow,Rear End,NO_INJURY_REPORTED_NBR,204
2020,Morrow,Angle,NO_INJURY_REPORTED_NBR,141
2020,Morrow,Animal,NO_INJURY_REPORTED_NBR,235
2020,Morrow,Backing,NO_INJURY_REPORTED_NBR,32
2020,Morrow,Fixed Object,NO_INJURY_REPORTED_NBR,260
2020,Morrow,Head On,NO_INJURY_REPORTED_NBR,28
2020,Morrow,Left Turn,NO_INJURY_REPORTED_NBR,107
2020,Morrow,Other Non-Collision,NO_INJURY_REPORTED_NBR,30
2020,Morrow,Other Object,NO_INJURY_REPORTED_NBR,8
2020,Morrow,Overturning,NO_INJURY_REPORTED_NBR,11
2020,Morrow,Parked Vehicle,NO_INJURY_REPORTED_NBR,18
2020,Morrow,Pedalcycles,NO_INJURY_REPORTED_NBR,4
2020,Morrow,Pedestrian,NO_INJURY_REPORTED_NBR,5
2020,Morrow,Right Turn,NO_INJURY_REPORTED_NBR,19
2020,Morrow,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2020,Morrow,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,193
2020,Morrow,Train,NO_INJURY_REPORTED_NBR,0
2020,Morrow,Unknown,NO_INJURY_REPORTED_NBR,19
2020,Morrow,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Morrow,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Morrow,Motorized,NO_INJURY_REPORTED_NBR,1305
2020,Morrow,Non-motorized,NO_INJURY_REPORTED_NBR,9
2020,Pickaway,Rear End,NO_INJURY_REPORTED_NBR,442
2020,Pickaway,Angle,NO_INJURY_REPORTED_NBR,329
2020,Pickaway,Animal,NO_INJURY_REPORTED_NBR,224
2020,Pickaway,Backing,NO_INJURY_REPORTED_NBR,48
2020,Pickaway,Fixed Object,NO_INJURY_REPORTED_NBR,225
2020,Pickaway,Head On,NO_INJURY_REPORTED_NBR,41
2020,Pickaway,Left Turn,NO_INJURY_REPORTED_NBR,110
2020,Pickaway,Other Non-Collision,NO_INJURY_REPORTED_NBR,57
2020,Pickaway,Other Object,NO_INJURY_REPORTED_NBR,11
2020,Pickaway,Overturning,NO_INJURY_REPORTED_NBR,16
2020,Pickaway,Parked Vehicle,NO_INJURY_REPORTED_NBR,53
2020,Pickaway,Pedalcycles,NO_INJURY_REPORTED_NBR,3
2020,Pickaway,Pedestrian,NO_INJURY_REPORTED_NBR,14
2020,Pickaway,Right Turn,NO_INJURY_REPORTED_NBR,54
2020,Pickaway,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2020,Pickaway,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,250
2020,Pickaway,Train,NO_INJURY_REPORTED_NBR,0
2020,Pickaway,Unknown,NO_INJURY_REPORTED_NBR,32
2020,Pickaway,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Pickaway,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Pickaway,Motorized,NO_INJURY_REPORTED_NBR,1892
2020,Pickaway,Non-motorized,NO_INJURY_REPORTED_NBR,17
2020,Union,Rear End,NO_INJURY_REPORTED_NBR,452
2020,Union,Angle,NO_INJURY_REPORTED_NBR,205
2020,Union,Animal,NO_INJURY_REPORTED_NBR,283
2020,Union,Backing,NO_INJURY_REPORTED_NBR,35
2020,Union,Fixed Object,NO_INJURY_REPORTED_NBR,234
2020,Union,Head On,NO_INJURY_REPORTED_NBR,31
2020,Union,Left Turn,NO_INJURY_REPORTED_NBR,73
2020,Union,Other Non-Collision,NO_INJURY_REPORTED_NBR,28
2020,Union,Other Object,NO_INJURY_REPORTED_NBR,8
2020,Union,Overturning,NO_INJURY_REPORTED_NBR,13
2020,Union,Parked Vehicle,NO_INJURY_REPORTED_NBR,33
2020,Union,Pedalcycles,NO_INJURY_REPORTED_NBR,4
2020,Union,Pedestrian,NO_INJURY_REPORTED_NBR,6
2020,Union,Right Turn,NO_INJURY_REPORTED_NBR,58
2020,Union,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2020,Union,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,229
2020,Union,Train,NO_INJURY_REPORTED_NBR,2
2020,Union,Unknown,NO_INJURY_REPORTED_NBR,14
2020,Union,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Union,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2020,Union,Motorized,NO_INJURY_REPORTED_NBR,1698
2020,Union,Non-motorized,NO_INJURY_REPORTED_NBR,10
2021,Delaware,Rear End,NO_INJURY_REPORTED_NBR,2340
2021,Delaware,Angle,NO_INJURY_REPORTED_NBR,861
2021,Delaware,Animal,NO_INJURY_REPORTED_NBR,537
2021,Delaware,Backing,NO_INJURY_REPORTED_NBR,279
2021,Delaware,Fixed Object,NO_INJURY_REPORTED_NBR,554
2021,Delaware,Head On,NO_INJURY_REPORTED_NBR,88
2021,Delaware,Left Turn,NO_INJURY_REPORTED_NBR,501
2021,Delaware,Other Non-Collision,NO_INJURY_REPORTED_NBR,62
2021,Delaware,Other Object,NO_INJURY_REPORTED_NBR,39
2021,Delaware,Overturning,NO_INJURY_REPORTED_NBR,8
2021,Delaware,Parked Vehicle,NO_INJURY_REPORTED_NBR,180
2021,Delaware,Pedalcycles,NO_INJURY_REPORTED_NBR,22
2021,Delaware,Pedestrian,NO_INJURY_REPORTED_NBR,25
2021,Delaware,Right Turn,NO_INJURY_REPORTED_NBR,285
2021,Delaware,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,20
2021,Delaware,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,977
2021,Delaware,Train,NO_INJURY_REPORTED_NBR,0
2021,Delaware,Unknown,NO_INJURY_REPORTED_NBR,47
2021,Delaware,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Delaware,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Delaware,Motorized,NO_INJURY_REPORTED_NBR,6778
2021,Delaware,Non-motorized,NO_INJURY_REPORTED_NBR,47
2021,Fairfield,Rear End,NO_INJURY_REPORTED_NBR,1791
2021,Fairfield,Angle,NO_INJURY_REPORTED_NBR,918
2021,Fairfield,Animal,NO_INJURY_REPORTED_NBR,138
2021,Fairfield,Backing,NO_INJURY_REPORTED_NBR,368
2021,Fairfield,Fixed Object,NO_INJURY_REPORTED_NBR,386
2021,Fairfield,Head On,NO_INJURY_REPORTED_NBR,120
2021,Fairfield,Left Turn,NO_INJURY_REPORTED_NBR,552
2021,Fairfield,Other Non-Collision,NO_INJURY_REPORTED_NBR,30
2021,Fairfield,Other Object,NO_INJURY_REPORTED_NBR,2
2021,Fairfield,Overturning,NO_INJURY_REPORTED_NBR,11
2021,Fairfield,Parked Vehicle,NO_INJURY_REPORTED_NBR,150
2021,Fairfield,Pedalcycles,NO_INJURY_REPORTED_NBR,21
2021,Fairfield,Pedestrian,NO_INJURY_REPORTED_NBR,26
2021,Fairfield,Right Turn,NO_INJURY_REPORTED_NBR,186
2021,Fairfield,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Fairfield,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,872
2021,Fairfield,Train,NO_INJURY_REPORTED_NBR,0
2021,Fairfield,Unknown,NO_INJURY_REPORTED_NBR,12
2021,Fairfield,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Fairfield,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Fairfield,Motorized,NO_INJURY_REPORTED_NBR,5536
2021,Fairfield,Non-motorized,NO_INJURY_REPORTED_NBR,47
2021,Franklin,Rear End,NO_INJURY_REPORTED_NBR,13025
2021,Franklin,Angle,NO_INJURY_REPORTED_NBR,8366
2021,Franklin,Animal,NO_INJURY_REPORTED_NBR,165
2021,Franklin,Backing,NO_INJURY_REPORTED_NBR,1462
2021,Franklin,Fixed Object,NO_INJURY_REPORTED_NBR,2746
2021,Franklin,Head On,NO_INJURY_REPORTED_NBR,988
2021,Franklin,Left Turn,NO_INJURY_REPORTED_NBR,3762
2021,Franklin,Other Non-Collision,NO_INJURY_REPORTED_NBR,222
2021,Franklin,Other Object,NO_INJURY_REPORTED_NBR,87
2021,Franklin,Overturning,NO_INJURY_REPORTED_NBR,50
2021,Franklin,Parked Vehicle,NO_INJURY_REPORTED_NBR,2122
2021,Franklin,Pedalcycles,NO_INJURY_REPORTED_NBR,253
2021,Franklin,Pedestrian,NO_INJURY_REPORTED_NBR,568
2021,Franklin,Right Turn,NO_INJURY_REPORTED_NBR,1656
2021,Franklin,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,8
2021,Franklin,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,8804
2021,Franklin,Train,NO_INJURY_REPORTED_NBR,6
2021,Franklin,Unknown,NO_INJURY_REPORTED_NBR,185
2021,Franklin,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Franklin,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Franklin,Motorized,NO_INJURY_REPORTED_NBR,43654
2021,Franklin,Non-motorized,NO_INJURY_REPORTED_NBR,821
2021,Knox,Rear End,NO_INJURY_REPORTED_NBR,382
2021,Knox,Angle,NO_INJURY_REPORTED_NBR,349
2021,Knox,Animal,NO_INJURY_REPORTED_NBR,279
2021,Knox,Backing,NO_INJURY_REPORTED_NBR,102
2021,Knox,Fixed Object,NO_INJURY_REPORTED_NBR,272
2021,Knox,Head On,NO_INJURY_REPORTED_NBR,43
2021,Knox,Left Turn,NO_INJURY_REPORTED_NBR,138
2021,Knox,Other Non-Collision,NO_INJURY_REPORTED_NBR,14
2021,Knox,Other Object,NO_INJURY_REPORTED_NBR,3
2021,Knox,Overturning,NO_INJURY_REPORTED_NBR,14
2021,Knox,Parked Vehicle,NO_INJURY_REPORTED_NBR,28
2021,Knox,Pedalcycles,NO_INJURY_REPORTED_NBR,3
2021,Knox,Pedestrian,NO_INJURY_REPORTED_NBR,1
2021,Knox,Right Turn,NO_INJURY_REPORTED_NBR,62
2021,Knox,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Knox,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,236
2021,Knox,Train,NO_INJURY_REPORTED_NBR,0
2021,Knox,Unknown,NO_INJURY_REPORTED_NBR,5
2021,Knox,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Knox,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Knox,Motorized,NO_INJURY_REPORTED_NBR,1927
2021,Knox,Non-motorized,NO_INJURY_REPORTED_NBR,4
2021,Licking,Rear End,NO_INJURY_REPORTED_NBR,2124
2021,Licking,Angle,NO_INJURY_REPORTED_NBR,1057
2021,Licking,Animal,NO_INJURY_REPORTED_NBR,337
2021,Licking,Backing,NO_INJURY_REPORTED_NBR,279
2021,Licking,Fixed Object,NO_INJURY_REPORTED_NBR,683
2021,Licking,Head On,NO_INJURY_REPORTED_NBR,100
2021,Licking,Left Turn,NO_INJURY_REPORTED_NBR,531
2021,Licking,Other Non-Collision,NO_INJURY_REPORTED_NBR,59
2021,Licking,Other Object,NO_INJURY_REPORTED_NBR,30
2021,Licking,Overturning,NO_INJURY_REPORTED_NBR,23
2021,Licking,Parked Vehicle,NO_INJURY_REPORTED_NBR,181
2021,Licking,Pedalcycles,NO_INJURY_REPORTED_NBR,19
2021,Licking,Pedestrian,NO_INJURY_REPORTED_NBR,46
2021,Licking,Right Turn,NO_INJURY_REPORTED_NBR,286
2021,Licking,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,12
2021,Licking,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,988
2021,Licking,Train,NO_INJURY_REPORTED_NBR,0
2021,Licking,Unknown,NO_INJURY_REPORTED_NBR,28
2021,Licking,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Licking,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Licking,Motorized,NO_INJURY_REPORTED_NBR,6718
2021,Licking,Non-motorized,NO_INJURY_REPORTED_NBR,65
2021,Madison,Rear End,NO_INJURY_REPORTED_NBR,330
2021,Madison,Angle,NO_INJURY_REPORTED_NBR,293
2021,Madison,Animal,NO_INJURY_REPORTED_NBR,95
2021,Madison,Backing,NO_INJURY_REPORTED_NBR,48
2021,Madison,Fixed Object,NO_INJURY_REPORTED_NBR,279
2021,Madison,Head On,NO_INJURY_REPORTED_NBR,17
2021,Madison,Left Turn,NO_INJURY_REPORTED_NBR,100
2021,Madison,Other Non-Collision,NO_INJURY_REPORTED_NBR,43
2021,Madison,Other Object,NO_INJURY_REPORTED_NBR,32
2021,Madison,Overturning,NO_INJURY_REPORTED_NBR,6
2021,Madison,Parked Vehicle,NO_INJURY_REPORTED_NBR,25
2021,Madison,Pedalcycles,NO_INJURY_REPORTED_NBR,1
2021,Madison,Pedestrian,NO_INJURY_REPORTED_NBR,6
2021,Madison,Right Turn,NO_INJURY_REPORTED_NBR,20
2021,Madison,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,4
2021,Madison,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,314
2021,Madison,Train,NO_INJURY_REPORTED_NBR,0
2021,Madison,Unknown,NO_INJURY_REPORTED_NBR,16
2021,Madison,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Madison,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Madison,Motorized,NO_INJURY_REPORTED_NBR,1622
2021,Madison,Non-motorized,NO_INJURY_REPORTED_NBR,7
2021,Marion,Rear End,NO_INJURY_REPORTED_NBR,629
2021,Marion,Angle,NO_INJURY_REPORTED_NBR,455
2021,Marion,Animal,NO_INJURY_REPORTED_NBR,323
2021,Marion,Backing,NO_INJURY_REPORTED_NBR,175
2021,Marion,Fixed Object,NO_INJURY_REPORTED_NBR,251
2021,Marion,Head On,NO_INJURY_REPORTED_NBR,51
2021,Marion,Left Turn,NO_INJURY_REPORTED_NBR,181
2021,Marion,Other Non-Collision,NO_INJURY_REPORTED_NBR,35
2021,Marion,Other Object,NO_INJURY_REPORTED_NBR,24
2021,Marion,Overturning,NO_INJURY_REPORTED_NBR,6
2021,Marion,Parked Vehicle,NO_INJURY_REPORTED_NBR,88
2021,Marion,Pedalcycles,NO_INJURY_REPORTED_NBR,14
2021,Marion,Pedestrian,NO_INJURY_REPORTED_NBR,12
2021,Marion,Right Turn,NO_INJURY_REPORTED_NBR,92
2021,Marion,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,2
2021,Marion,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,427
2021,Marion,Train,NO_INJURY_REPORTED_NBR,0
2021,Marion,Unknown,NO_INJURY_REPORTED_NBR,9
2021,Marion,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Marion,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Marion,Motorized,NO_INJURY_REPORTED_NBR,2748
2021,Marion,Non-motorized,NO_INJURY_REPORTED_NBR,26
2021,Morrow,Rear End,NO_INJURY_REPORTED_NBR,197
2021,Morrow,Angle,NO_INJURY_REPORTED_NBR,183
2021,Morrow,Animal,NO_INJURY_REPORTED_NBR,240
2021,Morrow,Backing,NO_INJURY_REPORTED_NBR,54
2021,Morrow,Fixed Object,NO_INJURY_REPORTED_NBR,249
2021,Morrow,Head On,NO_INJURY_REPORTED_NBR,22
2021,Morrow,Left Turn,NO_INJURY_REPORTED_NBR,89
2021,Morrow,Other Non-Collision,NO_INJURY_REPORTED_NBR,31
2021,Morrow,Other Object,NO_INJURY_REPORTED_NBR,1
2021,Morrow,Overturning,NO_INJURY_REPORTED_NBR,8
2021,Morrow,Parked Vehicle,NO_INJURY_REPORTED_NBR,10
2021,Morrow,Pedalcycles,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Pedestrian,NO_INJURY_REPORTED_NBR,7
2021,Morrow,Right Turn,NO_INJURY_REPORTED_NBR,8
2021,Morrow,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,2
2021,Morrow,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,245
2021,Morrow,Train,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Unknown,NO_INJURY_REPORTED_NBR,18
2021,Morrow,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Morrow,Motorized,NO_INJURY_REPORTED_NBR,1357
2021,Morrow,Non-motorized,NO_INJURY_REPORTED_NBR,7
2021,Pickaway,Rear End,NO_INJURY_REPORTED_NBR,561
2021,Pickaway,Angle,NO_INJURY_REPORTED_NBR,338
2021,Pickaway,Animal,NO_INJURY_REPORTED_NBR,187
2021,Pickaway,Backing,NO_INJURY_REPORTED_NBR,107
2021,Pickaway,Fixed Object,NO_INJURY_REPORTED_NBR,212
2021,Pickaway,Head On,NO_INJURY_REPORTED_NBR,48
2021,Pickaway,Left Turn,NO_INJURY_REPORTED_NBR,152
2021,Pickaway,Other Non-Collision,NO_INJURY_REPORTED_NBR,48
2021,Pickaway,Other Object,NO_INJURY_REPORTED_NBR,11
2021,Pickaway,Overturning,NO_INJURY_REPORTED_NBR,9
2021,Pickaway,Parked Vehicle,NO_INJURY_REPORTED_NBR,54
2021,Pickaway,Pedalcycles,NO_INJURY_REPORTED_NBR,5
2021,Pickaway,Pedestrian,NO_INJURY_REPORTED_NBR,12
2021,Pickaway,Right Turn,NO_INJURY_REPORTED_NBR,73
2021,Pickaway,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,366
2021,Pickaway,Train,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Unknown,NO_INJURY_REPORTED_NBR,20
2021,Pickaway,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Pickaway,Motorized,NO_INJURY_REPORTED_NBR,2186
2021,Pickaway,Non-motorized,NO_INJURY_REPORTED_NBR,17
2021,Union,Rear End,NO_INJURY_REPORTED_NBR,577
2021,Union,Angle,NO_INJURY_REPORTED_NBR,245
2021,Union,Animal,NO_INJURY_REPORTED_NBR,342
2021,Union,Backing,NO_INJURY_REPORTED_NBR,97
2021,Union,Fixed Object,NO_INJURY_REPORTED_NBR,238
2021,Union,Head On,NO_INJURY_REPORTED_NBR,62
2021,Union,Left Turn,NO_INJURY_REPORTED_NBR,82
2021,Union,Other Non-Collision,NO_INJURY_REPORTED_NBR,28
2021,Union,Other Object,NO_INJURY_REPORTED_NBR,10
2021,Union,Overturning,NO_INJURY_REPORTED_NBR,10
2021,Union,Parked Vehicle,NO_INJURY_REPORTED_NBR,28
2021,Union,Pedalcycles,NO_INJURY_REPORTED_NBR,4
2021,Union,Pedestrian,NO_INJURY_REPORTED_NBR,5
2021,Union,Right Turn,NO_INJURY_REPORTED_NBR,67
2021,Union,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2021,Union,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,376
2021,Union,Train,NO_INJURY_REPORTED_NBR,0
2021,Union,Unknown,NO_INJURY_REPORTED_NBR,28
2021,Union,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Union,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2021,Union,Motorized,NO_INJURY_REPORTED_NBR,2190
2021,Union,Non-motorized,NO_INJURY_REPORTED_NBR,9
2022,Delaware,Rear End,NO_INJURY_REPORTED_NBR,2310
2022,Delaware,Angle,NO_INJURY_REPORTED_NBR,1032
2022,Delaware,Animal,NO_INJURY_REPORTED_NBR,458
2022,Delaware,Backing,NO_INJURY_REPORTED_NBR,223
2022,Delaware,Fixed Object,NO_INJURY_REPORTED_NBR,541
2022,Delaware,Head On,NO_INJURY_REPORTED_NBR,130
2022,Delaware,Left Turn,NO_INJURY_REPORTED_NBR,520
2022,Delaware,Other Non-Collision,NO_INJURY_REPORTED_NBR,72
2022,Delaware,Other Object,NO_INJURY_REPORTED_NBR,20
2022,Delaware,Overturning,NO_INJURY_REPORTED_NBR,16
2022,Delaware,Parked Vehicle,NO_INJURY_REPORTED_NBR,148
2022,Delaware,Pedalcycles,NO_INJURY_REPORTED_NBR,13
2022,Delaware,Pedestrian,NO_INJURY_REPORTED_NBR,36
2022,Delaware,Right Turn,NO_INJURY_REPORTED_NBR,258
2022,Delaware,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,10
2022,Delaware,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,1097
2022,Delaware,Train,NO_INJURY_REPORTED_NBR,0
2022,Delaware,Unknown,NO_INJURY_REPORTED_NBR,26
2022,Delaware,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Delaware,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Delaware,Motorized,NO_INJURY_REPORTED_NBR,6861
2022,Delaware,Non-motorized,NO_INJURY_REPORTED_NBR,49
2022,Fairfield,Rear End,NO_INJURY_REPORTED_NBR,1555
2022,Fairfield,Angle,NO_INJURY_REPORTED_NBR,881
2022,Fairfield,Animal,NO_INJURY_REPORTED_NBR,152
2022,Fairfield,Backing,NO_INJURY_REPORTED_NBR,296
2022,Fairfield,Fixed Object,NO_INJURY_REPORTED_NBR,399
2022,Fairfield,Head On,NO_INJURY_REPORTED_NBR,128
2022,Fairfield,Left Turn,NO_INJURY_REPORTED_NBR,374
2022,Fairfield,Other Non-Collision,NO_INJURY_REPORTED_NBR,41
2022,Fairfield,Other Object,NO_INJURY_REPORTED_NBR,10
2022,Fairfield,Overturning,NO_INJURY_REPORTED_NBR,13
2022,Fairfield,Parked Vehicle,NO_INJURY_REPORTED_NBR,150
2022,Fairfield,Pedalcycles,NO_INJURY_REPORTED_NBR,19
2022,Fairfield,Pedestrian,NO_INJURY_REPORTED_NBR,37
2022,Fairfield,Right Turn,NO_INJURY_REPORTED_NBR,231
2022,Fairfield,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,4
2022,Fairfield,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,725
2022,Fairfield,Train,NO_INJURY_REPORTED_NBR,0
2022,Fairfield,Unknown,NO_INJURY_REPORTED_NBR,10
2022,Fairfield,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Fairfield,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Fairfield,Motorized,NO_INJURY_REPORTED_NBR,4969
2022,Fairfield,Non-motorized,NO_INJURY_REPORTED_NBR,56
2022,Franklin,Rear End,NO_INJURY_REPORTED_NBR,13580
2022,Franklin,Angle,NO_INJURY_REPORTED_NBR,8642
2022,Franklin,Animal,NO_INJURY_REPORTED_NBR,218
2022,Franklin,Backing,NO_INJURY_REPORTED_NBR,1398
2022,Franklin,Fixed Object,NO_INJURY_REPORTED_NBR,2545
2022,Franklin,Head On,NO_INJURY_REPORTED_NBR,969
2022,Franklin,Left Turn,NO_INJURY_REPORTED_NBR,3677
2022,Franklin,Other Non-Collision,NO_INJURY_REPORTED_NBR,264
2022,Franklin,Other Object,NO_INJURY_REPORTED_NBR,82
2022,Franklin,Overturning,NO_INJURY_REPORTED_NBR,36
2022,Franklin,Parked Vehicle,NO_INJURY_REPORTED_NBR,2099
2022,Franklin,Pedalcycles,NO_INJURY_REPORTED_NBR,191
2022,Franklin,Pedestrian,NO_INJURY_REPORTED_NBR,613
2022,Franklin,Right Turn,NO_INJURY_REPORTED_NBR,1800
2022,Franklin,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,41
2022,Franklin,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,9361
2022,Franklin,Train,NO_INJURY_REPORTED_NBR,1
2022,Franklin,Unknown,NO_INJURY_REPORTED_NBR,151
2022,Franklin,Falling From Or In Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Franklin,Other Non-Vehicle,NO_INJURY_REPORTED_NBR,0
2022,Franklin,Motorized,NO_INJURY_REPORTED_NBR,44864
2022,Franklin,Non-motorized,NO_INJURY_REPORTED_NBR,804
2022,Knox,Rear End,NO_INJURY_REPORTED_NBR,438
2022,Knox,Angle,NO_INJURY_REPORTED_NBR,384
2022,Knox,Animal,NO_INJURY_REPORTED_NBR,220
2022,Knox,Backing,NO_INJURY_REPORTED_NBR,119
2022,Knox,Fixed Object,NO_INJURY_REPORTED_NBR,250
2022,Knox,Head On,NO_INJURY_REPORTED_NBR,60
2022,Knox,Left Turn,NO_INJURY_REPORTED_NBR,162
2022,Knox,Other Non-Collision,NO_INJURY_REPORTED_NBR,11
2022,Knox,Other Object,NO_INJURY_REPORTED_NBR,11
2022,Knox,Overturning,NO_INJURY_REPORTED_NBR,17
2022,Knox,Parked Vehicle,NO_INJURY_REPORTED_NBR,37
2022,Knox,Pedalcycles,NO_INJURY_REPORTED_NBR,4
2022,Knox,Pedestrian,NO_INJURY_REPORTED_NBR,1
2022,Knox,Right Turn,NO_INJURY_REPORTED_NBR,42
2022,Knox,Sideswipe - Meeting,NO_INJURY_REPORTED_NBR,0
2022,Knox,Sideswipe - Passing,NO_INJURY_REPORTED_NBR,228
2022,Knox,Train,NO_INJURY_REPORTED_NBR,0
